type,amount,oldbalanceOrg,newbalanceOrig,isFraud
1,104957.85,104957.85,0.0,1
1,577418.98,0.0,0.0,1
2,8366.73,0.0,0.0,0
1,70764.05,0.0,0.0,0
3,22386.95,7984672.79,8007059.74,0
2,15395.19,47776.0,32380.81,0
2,19832.37,46428.06,26595.69,0
3,137118.13,22296.0,159414.13,0
4,387408.11,387408.11,0.0,1
4,203993.99,0.0,0.0,0
1,879810.51,879810.51,0.0,1
2,22428.54,1089.0,0.0,0
4,4815187.09,4815187.09,0.0,1
2,2986.82,1068.0,0.0,0
3,799403.46,25393811.7,26193215.17,0
1,245428.22,0.0,0.0,0
4,327282.92,327282.92,0.0,1
3,108956.94,811822.76,920779.7,0
3,302245.54,170.0,302415.54,0
2,45450.79,41917.0,0.0,0
3,35031.82,54836.0,89867.82,0
1,34498.05,34498.05,0.0,1
4,753305.29,0.0,0.0,0
1,212028.15,212028.15,0.0,1
1,705529.08,705529.08,0.0,1
1,149472.44,27781.0,0.0,0
3,50363.71,1707651.66,1758015.37,0
4,3695429.98,3695429.98,0.0,1
1,452455.45,0.0,0.0,0
4,10000000.0,17677120.59,7677120.59,1
1,22739.61,0.0,0.0,0
2,8873.63,16808.0,7934.37,0
4,61470.02,61470.02,0.0,1
4,3354215.55,3354215.55,0.0,1
4,272776.59,272776.59,0.0,1
1,213983.59,213983.59,0.0,1
1,86002.09,86002.09,0.0,1
2,19822.14,62622.0,42799.86,0
4,1258956.71,1258956.71,0.0,1
1,115161.12,0.0,0.0,0
1,340032.6,6582.0,0.0,0
4,355832.18,355832.18,0.0,1
4,1788729.73,1788729.73,0.0,1
4,1848199.45,1848199.45,0.0,1
1,46868.55,0.0,0.0,0
1,363378.75,363378.75,0.0,1
4,82767.31,82767.31,0.0,1
4,782619.0,0.0,0.0,0
4,844213.81,844213.81,0.0,1
1,335071.5,335071.5,0.0,1
3,254167.0,44942.0,299109.0,0
3,70477.91,22072.08,92549.99,0
4,79938.47,79938.47,0.0,1
3,1090.33,1235618.92,1236709.25,0
4,244068.01,244068.01,0.0,1
1,205370.05,131.0,0.0,0
1,561027.94,561027.94,0.0,1
2,21226.31,299930.49,278704.18,0
4,1860190.06,1860190.06,0.0,1
1,951.46,0.0,0.0,0
4,161536.55,161536.55,0.0,1
1,7539165.76,7539165.76,0.0,1
4,871893.15,871893.15,0.0,1
1,31996.58,8056.0,0.0,0
4,83761.22,161907.0,78145.78,0
1,18900.97,0.0,0.0,0
1,43235.71,43235.71,0.0,1
1,179595.59,9665.0,0.0,0
4,373097.15,39138.0,0.0,0
1,70382.18,70382.18,0.0,1
1,49410.8,503.0,0.0,0
1,95428.32,0.0,0.0,1
1,106654.67,106654.67,0.0,1
4,127342.3,127342.3,0.0,1
1,11155.45,11155.45,0.0,1
4,25529.76,25529.76,0.0,1
4,269722.42,269722.42,0.0,1
1,89022.47,22062.0,0.0,0
1,4791.06,4791.06,0.0,1
1,113774.74,36852.0,0.0,0
1,369186.87,369186.87,0.0,1
3,105947.88,51105.0,157052.88,0
2,39248.37,120307.22,81058.85,0
3,30388.23,84898.0,115286.23,0
1,143500.62,143500.62,0.0,1
1,539658.73,539658.73,0.0,1
2,10244.76,16959.0,6714.24,0
2,27592.12,1755.0,0.0,0
2,5244.48,0.0,0.0,0
1,2694857.26,2694857.26,0.0,1
4,257811.92,257811.92,0.0,1
4,1146381.44,1146381.44,0.0,1
1,2274766.1,2274766.1,0.0,1
1,198699.76,0.0,0.0,0
2,2211.38,72734.0,70522.62,0
4,121579.98,121579.98,0.0,1
4,1600721.32,1600721.32,0.0,1
4,98099.07,98099.07,0.0,1
4,377919.58,377919.58,0.0,1
2,11706.07,0.0,0.0,0
4,158489.29,158489.29,0.0,1
4,945131.85,945131.85,0.0,1
3,206029.94,84110.0,290139.94,0
1,11512.98,105324.0,93811.02,0
4,4953893.08,4953893.08,4953893.08,1
1,819048.34,819048.34,0.0,1
1,269187.87,269187.87,0.0,1
1,470922.15,470922.15,0.0,1
4,100109.03,100109.03,0.0,1
1,10000000.0,10000000.0,0.0,1
1,7169129.94,7169129.94,0.0,1
1,273817.65,102.0,0.0,0
1,21112.86,6050.0,0.0,0
4,767755.17,767755.17,0.0,1
1,73728.57,0.0,0.0,0
2,35380.62,405.0,0.0,0
1,143501.7,143501.7,0.0,1
4,183306.03,10847.0,0.0,0
4,124582.58,124582.58,0.0,1
1,368973.39,368973.39,0.0,1
3,56357.55,7903765.18,7960122.74,0
1,1961426.59,1961426.59,0.0,1
1,42399.08,1034.59,0.0,0
4,489514.32,489514.32,0.0,1
1,786573.0,786573.0,0.0,1
2,50118.81,21124.0,0.0,0
3,147481.48,4578.0,152059.48,0
1,11594.44,0.0,0.0,0
4,47061.52,47061.52,0.0,1
4,805319.81,805319.81,0.0,1
4,358159.13,358159.13,0.0,1
1,213040.04,0.0,0.0,0
2,12895.63,0.0,0.0,0
1,16909.1,13809.0,0.0,0
1,47346.34,0.0,0.0,0
1,19739.4,0.0,0.0,0
4,10000000.0,13171085.59,3171085.59,1
4,660746.19,660746.19,0.0,1
1,111150.6,0.0,0.0,0
2,9217.9,0.0,0.0,0
1,2580055.17,2580055.17,0.0,1
3,110256.49,5704312.47,5814568.96,0
1,557950.06,557950.06,0.0,1
1,309285.58,981425.78,672140.2,0
4,1767886.02,1767886.02,0.0,1
3,15974.24,4942551.03,4958525.27,0
2,12585.35,0.0,0.0,0
2,1571.91,0.0,0.0,0
4,2190762.32,2190762.32,0.0,1
2,7587.98,0.0,0.0,0
2,187.17,90819.12,90631.95,0
4,1530378.45,1530378.45,0.0,1
3,110916.27,100104.0,211020.27,0
4,5937.19,5937.19,0.0,1
2,3039.26,102329.0,99289.74,0
1,13172.17,13172.17,0.0,1
3,28672.19,121155.0,149827.19,0
1,46779.04,46779.04,0.0,1
1,33230.15,0.0,0.0,0
2,10246.32,0.0,0.0,0
4,19226.25,19226.25,0.0,1
2,8090.19,349914.0,341823.81,0
3,35577.58,25801470.99,25837048.57,0
2,3704.19,0.0,0.0,0
4,592896.04,20845.0,0.0,0
1,119041.12,119041.12,0.0,1
1,179648.89,179648.89,0.0,1
1,217275.33,22222.0,0.0,0
4,455014.69,455014.69,0.0,1
4,1920397.67,0.0,0.0,0
2,12463.84,243878.0,231414.16,0
1,1082718.08,1082718.08,0.0,1
4,1154353.99,1154353.99,0.0,1
1,400157.86,400157.86,0.0,1
2,3223.73,5997.38,2773.64,0
1,84196.79,84196.79,0.0,1
1,148961.75,0.0,0.0,0
4,1994285.14,1994285.14,0.0,1
1,84007.22,84007.22,0.0,1
4,606920.11,606920.11,0.0,1
1,1025082.07,1025082.07,0.0,1
1,161939.36,161939.36,0.0,1
4,220535.73,0.0,0.0,0
1,301551.53,129878.0,0.0,0
2,12376.53,0.0,0.0,0
2,6749.1,304606.0,297856.9,0
1,243976.77,0.0,0.0,0
3,866.28,1120653.84,1121520.12,0
1,22113.47,6001.0,0.0,0
4,1011249.64,1011249.64,0.0,1
3,304902.05,154460.0,459362.05,0
3,212013.31,0.0,212013.31,0
3,173960.02,506356.0,680316.02,0
4,1650168.9,1650168.9,0.0,1
2,2533.99,0.0,0.0,0
2,4446.8,0.0,0.0,0
3,219509.71,31852.0,251361.71,0
4,1220.8,1220.8,0.0,1
1,168435.43,0.0,0.0,0
4,934314.89,934314.89,0.0,1
4,77710.4,77710.4,0.0,1
3,136997.07,4538520.67,4675517.74,0
4,1936403.59,1936403.59,0.0,1
4,10000000.0,13752520.6,3752520.6,1
3,67273.71,25146.0,92419.71,0
4,219489.62,219489.62,0.0,1
1,394388.09,394388.09,0.0,1
2,3891.29,25771.0,21879.71,0
1,736370.54,736370.54,0.0,1
4,10000000.0,13892156.3,3892156.3,1
1,423660.73,423660.73,0.0,1
1,32372.82,32372.82,0.0,1
2,4478.88,17482.48,13003.6,0
2,12064.57,79985.0,67920.43,0
1,42659.39,42659.39,0.0,1
4,120843.94,120843.94,0.0,1
4,1755647.81,1755647.81,0.0,1
4,3424092.39,3424092.39,0.0,1
1,119641.17,4034.32,0.0,0
2,10269.39,0.0,0.0,0
1,174648.89,20114.0,0.0,0
4,1490095.42,50221.0,0.0,0
1,51416.07,51416.07,0.0,1
1,320704.21,31455.61,0.0,0
3,82146.01,40991.0,123137.01,0
1,342675.47,342675.47,0.0,1
4,34099.1,34099.1,0.0,1
3,136819.75,35400.0,172219.75,0
1,126924.3,75051.0,0.0,0
4,2577489.07,2577489.07,0.0,1
2,7824.57,54126.35,46301.79,0
1,183532.67,0.0,0.0,0
4,1334919.42,1334919.42,0.0,1
1,188854.39,188854.39,0.0,1
2,30401.93,517244.35,486842.42,0
4,1201681.76,1201681.76,0.0,1
4,248056.41,248056.41,0.0,1
1,44953.19,107561.21,62608.02,0
2,3894.43,0.0,0.0,0
1,45841.42,113056.0,67214.58,0
1,283389.84,6331.14,0.0,0
4,7578130.45,7578130.45,0.0,1
1,1219062.64,1219062.64,0.0,1
1,1588.87,1821.0,232.13,0
3,181541.17,102019.0,283560.17,0
2,3097.07,105368.72,102271.65,0
4,2118548.31,2118548.31,0.0,1
3,190363.12,68082.0,258445.12,0
3,334708.34,4127672.42,4462380.77,0
2,2552.75,15333.0,12780.25,0
1,4222595.06,4222595.06,0.0,1
4,178503.45,178503.45,0.0,1
4,2339743.18,2339743.18,0.0,1
4,366014.33,366014.33,0.0,1
2,1413.76,0.0,0.0,0
2,19586.7,571460.42,551873.72,0
3,120520.55,27424760.8,27545281.35,0
3,65185.32,776540.29,841725.61,0
4,283976.3,283976.3,0.0,1
4,108755.28,108755.28,0.0,1
4,45116.24,45116.24,0.0,1
1,198533.57,69401.0,0.0,0
3,92225.49,10554.0,102779.49,0
4,40593.23,40593.23,0.0,1
1,1418198.25,1418198.25,0.0,1
4,253261.36,253261.36,0.0,1
3,182930.65,491853.07,674783.72,0
1,504532.72,504532.72,0.0,1
1,37188.04,8675.0,0.0,0
4,3019699.77,3019699.77,0.0,1
1,14360.12,14360.12,0.0,1
1,56745.14,56745.14,0.0,1
2,11618.85,4131.05,0.0,0
4,244312.69,244312.69,0.0,1
1,106642.43,106642.43,0.0,1
2,18523.12,6879.0,0.0,0
3,27845.25,154404.0,182249.25,0
1,39239.35,385685.0,346445.65,0
4,217231.0,217231.0,0.0,1
1,2772748.37,2772748.37,0.0,1
1,72878.02,72878.02,0.0,1
3,306231.94,9160902.77,9467134.71,0
4,43159.0,43159.0,0.0,1
1,424890.71,107539.0,0.0,0
4,2391612.36,2391612.36,0.0,1
2,43314.39,0.0,0.0,0
1,99133.09,55755.0,0.0,0
2,12452.47,0.0,0.0,0
2,21972.15,0.0,0.0,0
4,257643.59,257643.59,0.0,1
1,1101871.13,1101871.13,0.0,1
1,1258956.71,1258956.71,0.0,1
1,682063.33,682063.33,0.0,1
4,37065.55,37065.55,0.0,1
2,3660.26,0.0,0.0,0
2,5281.37,297437.0,292155.63,0
2,8120.65,30875.21,22754.55,0
2,983.72,60116.0,59132.28,0
4,2216437.25,2216437.25,0.0,1
3,171950.2,9582917.37,9754867.58,0
1,58863.89,58863.89,0.0,1
3,457010.77,11030111.88,11487122.65,0
4,1431634.93,1431634.93,0.0,1
1,123259.24,123259.24,0.0,1
1,94613.12,94613.12,0.0,1
4,696763.08,696763.08,0.0,1
4,469699.58,410619.53,0.0,0
4,254440.83,254440.83,0.0,1
2,13629.62,0.0,0.0,0
1,271150.29,271150.29,0.0,1
2,9607.07,0.0,0.0,0
1,5270.57,5270.57,0.0,1
2,3175.65,0.0,0.0,0
4,1101871.13,1101871.13,0.0,1
4,5432414.29,0.0,0.0,0
3,125187.01,5920257.86,6045444.87,0
3,458384.52,29859.0,488243.52,0
4,577301.73,577301.73,0.0,1
4,235834.26,0.0,0.0,0
2,4338.82,0.0,0.0,0
1,7782452.17,7782452.17,0.0,1
1,208718.79,0.0,0.0,0
1,61904.69,302756.0,240851.31,0
4,2058961.66,2058961.66,0.0,1
2,14659.91,280257.47,265597.55,0
4,250223.24,250223.24,0.0,1
1,3452538.75,3452538.75,0.0,1
1,655294.3,655294.3,0.0,1
4,379057.93,379057.93,0.0,1
4,23031.26,23031.26,0.0,1
4,346183.99,346183.99,0.0,1
4,13914.81,13914.81,0.0,1
4,924912.26,924912.26,0.0,1
1,208630.6,208630.6,0.0,1
1,23197.97,80136.0,56938.03,0
4,672812.53,672812.53,0.0,1
4,93732.16,93732.16,0.0,1
1,139372.74,131.0,0.0,0
4,87219.11,87219.11,0.0,1
3,347159.19,2531705.36,2878864.55,0
3,94263.46,30146.0,124409.46,0
1,335932.3,18017.0,0.0,0
1,398041.98,398041.98,0.0,1
2,11515.75,43925.0,32409.25,0
4,1610110.66,1610110.66,0.0,1
4,423660.73,423660.73,0.0,1
1,972723.96,972723.96,0.0,1
2,4387.36,45021.55,40634.19,0
1,422886.84,0.0,0.0,0
3,195034.75,18928.0,213962.75,0
1,319026.92,29956.0,0.0,0
1,114827.36,114827.36,0.0,1
3,196525.21,18753163.28,18949688.49,0
1,2321633.57,2321633.57,0.0,1
4,74921.74,74921.74,0.0,1
3,65730.29,5852448.14,5918178.44,0
2,1227.96,249939.37,248711.42,0
5,1034.82,28723.0,27688.18,0
1,1454888.86,1454888.86,0.0,1
4,1268931.21,1268931.21,0.0,1
2,11779.76,0.0,0.0,0
1,30435.45,5091.0,0.0,0
4,190590.65,190590.65,0.0,1
4,588173.24,588173.24,0.0,1
4,1459180.14,1459180.14,0.0,1
1,747282.4,747282.4,0.0,1
1,95064.86,95064.86,0.0,1
4,1033878.67,1033878.67,0.0,1
1,73946.79,73946.79,0.0,1
1,17822.02,17822.02,0.0,1
3,209545.33,9080.0,218625.33,0
4,2169679.91,2169679.91,0.0,1
4,512922.65,512922.65,0.0,1
4,1064666.06,90387.0,0.0,0
1,186093.89,708745.0,522651.11,0
2,2143.29,0.0,0.0,0
4,31374.02,31374.02,0.0,1
1,362631.05,362631.05,0.0,1
1,251832.96,251832.96,0.0,1
1,1968008.53,1968008.53,0.0,1
1,799123.57,799123.57,0.0,1
1,80364.07,0.0,0.0,0
1,35759.12,35759.12,0.0,1
2,16204.38,0.0,0.0,0
4,916886.3,916886.3,0.0,1
4,183306.21,183306.21,0.0,1
4,3572736.74,3572736.74,0.0,1
4,391855.44,391855.44,0.0,1
1,304215.48,0.0,0.0,0
4,595558.89,595558.89,0.0,1
3,239205.04,4308508.4,4547713.44,0
1,5188875.35,5188875.35,0.0,1
1,131160.83,41871.0,0.0,0
1,164502.06,164502.06,0.0,1
3,366718.06,681.0,367399.06,0
3,73909.77,30115.0,104024.77,0
4,228751.77,228751.77,0.0,1
2,53188.3,0.0,0.0,0
1,1244224.16,1244224.16,0.0,1
4,179321.12,179321.12,0.0,1
4,204721.27,204721.27,0.0,1
1,49199.2,49199.2,0.0,1
3,227798.32,100111.0,327909.32,0
4,460689.45,460689.45,0.0,1
1,1442075.9,1442075.9,0.0,1
1,390913.14,0.0,0.0,0
1,14992.14,14992.14,0.0,1
4,56125.55,56125.55,0.0,1
1,159771.14,0.0,0.0,0
2,50.81,0.0,0.0,0
1,87660.69,87660.69,0.0,1
4,1448630.38,1448630.38,0.0,1
4,146908.38,146908.38,0.0,1
1,321307.31,321307.31,0.0,1
1,6856104.02,6856104.02,0.0,1
1,152664.43,25532.0,0.0,0
1,15004.98,101755.0,86750.02,0
2,7052.92,67188.0,60135.08,0
1,1555182.41,1555182.41,0.0,1
1,119710.69,0.0,0.0,0
2,12097.95,0.0,0.0,0
1,5863.0,0.0,0.0,0
1,7095.4,52277.22,45181.82,0
1,9749042.95,9749042.95,0.0,1
2,3277.02,50629.0,47351.98,0
2,20358.86,40284.0,19925.14,0
4,159232.01,159232.01,0.0,1
4,3574316.05,3574316.05,0.0,1
2,5976.03,92237.9,86261.87,0
1,75659.33,75659.33,0.0,1
4,1398633.34,1398633.34,0.0,1
3,46987.54,10916478.99,10963466.53,0
4,3370781.65,3370781.65,0.0,1
1,114308.2,114308.2,0.0,1
3,78586.7,581683.69,660270.39,0
2,7204.32,16281.0,9076.68,0
4,892213.56,892213.56,0.0,1
1,183385.35,183385.35,0.0,1
4,1139983.15,1139983.15,0.0,1
1,92879.23,0.0,0.0,0
1,125464.46,125464.46,0.0,1
4,263401.81,263401.81,0.0,1
3,390835.88,14643264.69,15034100.57,0
4,84480.05,84480.05,0.0,1
4,594471.04,594471.04,0.0,1
2,16235.74,2248.0,0.0,0
1,76732.89,76732.89,0.0,1
4,660242.47,0.0,0.0,0
1,1015051.7,1015051.7,0.0,1
3,267637.39,5446358.08,5713995.47,0
4,63210.91,63210.91,0.0,1
2,6501.29,0.0,0.0,0
4,736677.36,736677.36,0.0,1
1,0.0,0.0,0.0,1
3,33088.62,5221482.72,5254571.34,0
1,5175876.53,5175876.53,0.0,1
2,3486.82,90674.57,87187.75,0
3,93135.18,11058.0,104193.18,0
1,108994.49,108994.49,0.0,1
3,257996.22,4419159.33,4677155.56,0
3,18141.38,8180515.58,8198656.97,0
4,254564.81,254564.81,0.0,1
3,102025.29,724.0,102749.29,0
1,233199.29,1191.0,0.0,0
3,344642.0,10585566.85,10930208.85,0
2,4690.86,0.0,0.0,0
2,29424.91,0.0,0.0,0
3,23639.66,8359599.91,8383239.57,0
4,6844.73,6844.73,0.0,1
3,16339.54,20582.0,36921.54,0
1,231267.15,0.0,0.0,0
4,1494146.93,1494146.93,0.0,1
1,207463.76,0.0,0.0,0
1,71216.62,71216.62,0.0,1
1,3351304.78,3351304.78,0.0,1
1,155130.84,4527.0,0.0,0
4,1328883.46,0.0,0.0,0
2,18652.08,8684.0,0.0,0
1,132113.64,30093.0,0.0,0
4,8838.19,8838.19,0.0,1
1,2305939.38,2305939.38,0.0,1
3,35202.05,2539.0,37741.05,0
1,417620.07,417620.07,0.0,1
1,154959.08,152957.35,0.0,0
2,9149.56,0.0,0.0,0
4,176273.29,176273.29,0.0,1
1,269692.53,269692.53,0.0,1
1,216422.0,216422.0,0.0,1
1,112486.46,0.0,0.0,1
1,946705.53,946705.53,0.0,1
1,222348.05,11045.0,0.0,0
2,18122.64,0.0,0.0,0
3,290448.64,49671.0,340119.64,0
2,27784.43,0.0,0.0,0
2,11090.68,10397.0,0.0,0
1,1778520.7,1778520.7,0.0,1
4,3794763.63,3794763.63,0.0,1
2,19780.62,0.0,0.0,0
4,2498837.82,2498837.82,0.0,1
2,29584.79,27603.0,0.0,0
1,98950.51,0.0,0.0,0
1,434401.5,434401.5,0.0,1
3,22083.59,7767.0,29850.59,0
4,200418.1,200418.1,0.0,1
1,4863106.47,4863106.47,0.0,1
3,174002.26,10911.0,184913.26,0
1,2561698.04,2561698.04,0.0,1
1,681616.53,59871.0,0.0,0
4,219178.49,219178.49,0.0,1
1,412511.32,412511.32,0.0,1
1,94386.51,0.0,0.0,0
1,10000000.0,10000000.0,0.0,1
4,288913.72,52856.0,0.0,0
4,1257145.46,0.0,0.0,0
4,1548376.44,1548376.44,0.0,1
1,99140.32,0.0,0.0,0
1,1465173.76,1465173.76,0.0,1
2,10976.24,14487.18,3510.94,0
1,10000000.0,10000000.0,0.0,1
1,255557.12,255557.12,0.0,1
1,16827.32,0.0,0.0,0
1,1561891.66,1561891.66,0.0,1
1,574072.72,574072.72,0.0,1
1,375248.97,88.0,0.0,0
1,9060955.18,9060955.18,0.0,1
1,175959.58,295619.66,119660.08,0
1,489944.93,489944.93,0.0,1
1,1013208.77,1013208.77,0.0,1
1,11070.29,11070.29,0.0,1
1,2747.85,2747.85,0.0,1
4,59996.12,59996.12,0.0,1
2,4627.07,62072.0,57444.93,0
1,2485467.28,2485467.28,0.0,1
4,219934.26,219934.26,0.0,1
1,3596.83,3596.83,0.0,1
1,1144089.37,1144089.37,0.0,1
1,3200818.85,3200818.85,0.0,1
1,121141.52,249573.0,128431.48,0
1,130145.54,471818.32,341672.77,0
2,6102.35,0.0,0.0,0
1,1018645.2,1018645.2,0.0,1
2,4762.62,20169.03,15406.41,0
1,338293.14,338293.14,0.0,1
2,24473.65,20291.0,0.0,0
3,158212.32,207861.12,366073.44,0
1,59759.52,0.0,0.0,0
1,351163.66,124414.0,0.0,0
1,142823.32,73336.0,0.0,0
1,170081.93,0.0,0.0,0
3,355107.57,9001.0,364108.57,0
1,372449.16,0.0,0.0,0
3,164445.92,6884613.4,7049059.33,0
2,333.09,154929.53,154596.44,0
4,21832.43,21832.43,0.0,1
4,27723.34,27723.34,0.0,1
3,259530.47,22705133.13,22964663.61,0
1,85408.24,85408.24,0.0,1
1,243028.65,243028.65,0.0,1
1,171200.54,171200.54,0.0,1
1,22594.52,11176.0,0.0,0
1,31334.57,31334.57,0.0,1
1,3488355.65,3488355.65,0.0,1
2,41089.53,49756.22,8666.69,0
2,22063.41,109379.0,87315.59,0
4,4152987.1,4152987.1,0.0,1
3,58218.94,3114379.18,3172598.13,0
1,264166.85,211.27,0.0,0
1,105679.64,3055.0,0.0,0
4,16207.04,16207.04,0.0,1
1,2432747.48,2432747.48,0.0,1
1,3385.26,10771.0,7385.74,0
3,304796.45,8178.0,312974.45,0
1,982414.06,982414.06,0.0,1
2,14105.76,7183.0,0.0,0
1,544352.53,544352.53,0.0,1
1,192736.06,262182.0,69445.94,0
4,153607.08,153607.08,0.0,1
4,28399.72,28399.72,0.0,1
1,240899.12,240899.12,0.0,1
4,313418.28,313418.28,0.0,1
1,173362.61,70889.0,0.0,0
1,0.0,0.0,0.0,1
4,815297.9,815297.9,0.0,1
4,10000000.0,12068313.94,2068313.94,1
1,251170.9,52236.0,0.0,0
2,1558.6,10937.76,9379.15,0
3,24438.99,4538123.66,4562562.65,0
1,995710.58,995710.58,0.0,1
2,10146.6,0.0,0.0,0
2,1873.51,0.0,0.0,0
4,4961014.03,4961014.03,0.0,1
1,28871.9,28871.9,0.0,1
4,258355.42,258355.42,0.0,1
2,6811.75,49721.0,42909.25,0
1,5614246.07,5614246.07,0.0,1
3,317832.0,909640.71,1227472.71,0
3,54649.67,123684.0,178333.67,0
1,262678.53,262678.53,0.0,1
4,1311150.9,1311150.9,0.0,1
1,388558.52,0.0,0.0,0
1,15833.87,0.0,0.0,0
1,220849.35,63276.0,0.0,0
4,237642.64,237642.64,0.0,1
2,19919.77,0.0,0.0,0
2,183.51,27254.52,27071.01,0
1,76960.91,76960.91,0.0,1
2,2286.88,347285.66,344998.78,0
3,414152.31,141089.0,555241.31,0
4,1764326.19,1764326.19,0.0,1
1,1259972.05,1259972.05,0.0,1
3,193440.12,3088195.86,3281635.98,0
1,904124.58,904124.58,0.0,1
2,12203.07,116874.0,104670.93,0
1,438859.1,438859.1,0.0,1
1,9297.17,0.0,0.0,0
2,14028.48,85733.41,71704.93,0
1,44482.33,44482.33,0.0,1
4,338062.05,338062.05,0.0,1
3,15628.33,20939753.92,20955382.25,0
4,728256.03,728256.03,0.0,1
1,2142164.0,2142164.0,0.0,1
2,12088.6,59778.0,47689.4,0
1,124751.52,71105.0,0.0,0
1,150103.81,34413.0,0.0,0
2,7974.17,0.0,0.0,0
3,174895.8,9915819.19,10090714.99,0
2,13245.68,23868.0,10622.32,0
2,1354.26,65795.06,64440.8,0
2,9719.68,356928.0,347208.32,0
4,1123639.01,1123639.01,0.0,1
4,8383.17,8383.17,0.0,1
1,771024.82,771024.82,0.0,1
3,117500.3,1129703.94,1247204.24,0
1,52743.36,11394.0,0.0,0
2,12193.64,487664.0,475470.36,0
3,146540.31,1768499.16,1915039.47,0
2,11398.87,70359.0,58960.13,0
4,2344540.14,2344540.14,0.0,1
1,62898.81,62898.81,0.0,1
1,212827.34,0.0,0.0,0
1,125616.98,0.0,0.0,0
1,308222.38,0.0,0.0,0
1,542393.87,542393.87,0.0,1
3,283963.26,2587635.74,2871599.0,0
4,158000.29,158000.29,0.0,1
4,1048100.0,1048100.0,0.0,1
2,27482.51,0.0,0.0,0
4,400157.86,400157.86,0.0,1
4,248962.83,248962.83,0.0,1
1,157353.39,157353.39,0.0,1
2,16743.81,0.0,0.0,0
2,2475.22,105017.0,102541.78,0
1,4318.03,19870.0,15551.97,0
4,3105902.49,3105902.49,0.0,1
4,376899.13,0.0,0.0,0
2,5242.64,0.0,0.0,0
2,4845.45,51667.0,46821.55,0
4,489111.71,489111.71,0.0,1
4,449032.97,449032.97,0.0,1
1,108461.73,0.0,0.0,0
1,2451423.58,2451423.58,0.0,1
2,11871.95,91303.0,79431.05,0
4,163353.64,163353.64,0.0,1
4,2740879.15,2740879.15,0.0,1
2,2429.58,75174.96,72745.38,0
4,440962.56,440962.56,0.0,1
1,142408.19,0.0,0.0,0
1,251621.18,251621.18,0.0,1
2,16492.65,226869.17,210376.52,0
1,174923.28,174923.28,0.0,1
3,462515.82,65945.0,528460.82,0
3,382962.77,903.0,383865.77,0
2,49645.62,0.0,0.0,0
4,18405.16,18405.16,0.0,1
3,257404.86,20752.0,278156.86,0
1,10000000.0,10000000.0,0.0,1
3,314860.27,1255780.05,1570640.32,0
2,5581.22,0.0,0.0,0
4,294989.71,294989.71,0.0,1
4,2520634.6,0.0,0.0,0
1,102187.52,24494.0,0.0,0
4,3887853.15,3887853.15,0.0,1
1,468329.52,0.0,0.0,0
4,10000000.0,24339822.23,14339822.23,1
4,24424.67,24424.67,0.0,1
1,199554.18,534696.0,335141.82,0
3,263618.37,103633.0,367251.37,0
1,42439.97,16668.0,0.0,0
2,1310.75,152954.0,151643.25,0
3,137643.05,3691237.85,3828880.89,0
1,202887.77,202887.77,0.0,1
1,2740879.15,2740879.15,0.0,1
4,1139165.57,1139165.57,0.0,1
1,1270564.34,1270564.34,0.0,1
2,13608.0,50106.15,36498.15,0
1,128473.62,128473.62,0.0,1
2,5843.0,20824.0,14981.0,0
3,3519.55,177236.29,180755.84,0
1,57656.37,38817.0,0.0,0
1,83056.53,0.0,0.0,0
1,601222.02,601222.02,0.0,1
1,144642.68,404627.0,259984.32,0
1,450489.27,450489.27,0.0,1
1,20281.44,20281.44,0.0,1
4,10000000.0,12626957.79,2626957.79,1
2,1229.44,31894.0,30664.56,0
1,1043934.97,1043934.97,0.0,1
3,219964.56,5228583.86,5448548.43,0
1,338101.97,0.0,0.0,0
3,67449.28,9498193.34,9565642.62,0
1,11602.38,31665.0,20062.62,0
2,4314.58,348.0,0.0,0
4,2019508.99,2019508.99,0.0,1
2,991.47,0.0,0.0,0
1,94261.84,94261.84,0.0,1
3,182642.19,4351267.88,4533910.07,0
4,119669.03,858.0,0.0,0
2,15571.38,0.0,0.0,0
4,54585.47,12605.0,0.0,0
1,10000000.0,10000000.0,0.0,1
1,866712.19,866712.19,0.0,1
1,606920.11,606920.11,0.0,1
3,154837.73,3176715.97,3331553.7,0
1,303846.74,303846.74,0.0,1
2,1703.4,5019.0,3315.6,0
1,6324299.91,6324299.91,0.0,1
1,2828068.73,2828068.73,0.0,1
4,463803.47,420936.2,0.0,0
3,350258.3,631.0,350889.3,0
2,1355.48,130182.89,128827.41,0
1,158294.43,0.0,0.0,0
1,76726.93,54674.0,0.0,0
4,701168.78,701168.78,0.0,1
4,10000000.0,19295454.24,9295454.24,1
4,3150438.28,3150438.28,0.0,1
1,1346264.61,1346264.61,0.0,1
2,4770.4,497443.4,492672.99,0
2,803.7,0.0,0.0,0
4,42619.37,0.0,0.0,0
2,29986.81,300640.74,270653.93,0
4,548161.93,548161.93,0.0,1
1,245198.34,0.0,0.0,0
1,273105.89,10277.0,0.0,0
4,287720.41,287720.41,0.0,1
4,10000000.0,25494862.93,15494862.93,1
1,49801.95,0.0,0.0,0
1,393482.63,380.0,0.0,0
1,232185.56,232185.56,0.0,1
4,24279.32,24279.32,0.0,1
2,5877.17,0.0,0.0,0
1,1653144.1,1653144.1,0.0,1
1,5141769.94,5141769.94,0.0,1
1,11739.62,0.0,0.0,0
